customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
62,123,maida,2024-06-30,7,20,3,60
135,124,atta,2024-07-31,11,60,3,180
66,121,quaker oats,2024-07-07,3,212,3,636
58,121,clinic plus,2024-03-26,3,1.5,10,15.0
187,124,dantkanti,2024-08-06,10,100,5,500
40,122,quaker oats,2024-06-15,6,212,7,1484
14,123,sugar,2024-04-25,8,50,10,500
122,123,refined oil,2024-07-06,8,110,10,1100
23,124,Rice,2024-04-22,10,70,8,560
180,123,nutrella,2024-07-05,9,40,9,360
35,121,besan,2024-08-01,1,52,8,416
185,122,maida,2024-08-04,5,20,5,100
151,123,quaker oats,2024-07-30,8,212,3,636
183,122,Rice,2024-07-04,6,70,4,280
40,122,dantkanti,2024-03-04,5,100,2,200
135,124,nutrella,2024-05-27,12,40,9,360
3,124,atta,2024-03-03,11,60,7,420
63,123,nutrella,2024-07-02,8,40,8,320
194,121,atta,2024-05-19,2,60,7,420
115,123,meggi,2024-05-11,9,12,2,24
136,123,Rice,2024-06-04,8,70,6,420
61,121,quaker oats,2024-08-14,3,212,6,1272
136,122,atta,2024-08-01,6,60,1,60
63,122,besan,2024-05-12,6,52,2,104
99,124,nutrella,2024-04-11,10,40,5,200
121,121,sugar,2024-03-21,3,50,2,100
68,121,clinic plus,2024-06-05,3,1.5,5,7.5
24,123,refined oil,2024-07-08,7,110,4,440
99,122,dantkanti,2024-05-24,5,100,2,200
125,122,atta,2024-06-13,6,60,1,60
18,124,Rice,2024-05-11,12,70,6,420
103,123,Rice,2024-08-09,9,70,6,420
121,121,besan,2024-05-25,1,52,8,416
81,124,refined oil,2024-04-01,12,110,9,990
39,123,meggi,2024-08-09,7,12,2,24
151,121,besan,2024-07-27,1,52,2,104
12,124,atta,2024-06-13,12,60,10,600
60,123,Rice,2024-06-15,8,70,7,490
144,122,maida,2024-05-13,6,20,6,120
125,123,quaker oats,2024-06-27,8,212,4,848
11,122,nutrella,2024-06-27,6,40,10,400
195,123,atta,2024-07-06,8,60,8,480
84,121,atta,2024-08-14,2,60,8,480
140,121,besan,2024-03-05,2,52,3,156
133,121,dantkanti,2024-07-28,3,100,9,900
19,122,meggi,2024-08-07,5,12,3,36
9,124,dantkanti,2024-04-18,11,100,8,800
66,124,nutrella,2024-08-06,10,40,9,360
156,123,quaker oats,2024-03-14,8,212,5,1060
5,123,pasta,2024-08-14,9,15,6,90
169,124,sugar,2024-03-27,12,50,4,200
39,121,dantkanti,2024-04-26,2,100,5,500
79,122,sugar,2024-08-17,4,50,2,100
14,121,quaker oats,2024-05-29,3,212,9,1908
27,124,maida,2024-05-09,12,20,5,100
38,124,nutrella,2024-05-14,10,40,3,120
119,123,quaker oats,2024-08-03,8,212,6,1272
16,124,maida,2024-08-12,10,20,2,40
50,123,maida,2024-08-18,7,20,2,40
168,121,dantkanti,2024-05-07,3,100,8,800
88,122,besan,2024-05-25,6,52,8,416
77,122,atta,2024-03-15,5,60,7,420
149,121,clinic plus,2024-06-07,1,1.5,9,13.5
87,121,meggi,2024-07-10,1,12,5,60
121,124,dantkanti,2024-06-24,11,100,3,300
100,123,meggi,2024-08-03,8,12,9,108
63,124,dantkanti,2024-08-03,11,100,3,300
29,123,quaker oats,2024-08-10,7,212,5,1060
100,122,clinic plus,2024-06-01,6,1.5,6,9.0
156,121,quaker oats,2024-07-08,2,212,4,848
81,121,dantkanti,2024-06-29,3,100,2,200
169,124,quaker oats,2024-08-18,12,212,9,1908
74,123,pasta,2024-03-16,7,15,10,150
100,122,maida,2024-04-01,4,20,4,80
32,123,nutrella,2024-03-26,8,40,4,160
132,123,dantkanti,2024-03-30,8,100,3,300
101,124,meggi,2024-05-10,10,12,4,48
131,121,meggi,2024-08-17,2,12,6,72
113,124,maida,2024-07-15,10,20,1,20
78,122,pasta,2024-03-31,6,15,10,150
46,124,Rice,2024-08-01,10,70,2,140
133,121,nutrella,2024-05-17,1,40,6,240
38,121,maida,2024-06-26,2,20,4,80
154,122,pasta,2024-04-02,6,15,2,30
86,124,meggi,2024-04-04,12,12,3,36
115,124,besan,2024-07-08,10,52,3,156
54,124,quaker oats,2024-03-15,12,212,7,1484
51,122,atta,2024-07-07,6,60,7,420
87,123,clinic plus,2024-05-17,7,1.5,10,15.0
162,122,dantkanti,2024-05-24,5,100,7,700
137,121,nutrella,2024-05-30,1,40,7,280
45,123,quaker oats,2024-03-08,8,212,4,848
163,121,meggi,2024-06-14,3,12,6,72
190,124,sugar,2024-06-06,12,50,7,350
187,122,nutrella,2024-07-10,5,40,8,320
77,123,pasta,2024-04-16,8,15,5,75
84,122,meggi,2024-03-18,6,12,8,96
160,124,pasta,2024-07-22,10,15,10,150
40,122,refined oil,2024-05-28,5,110,5,550
19,122,sugar,2024-08-01,6,50,9,450
19,122,maida,2024-05-18,6,20,10,200
197,124,maida,2024-06-09,10,20,6,120
175,121,Rice,2024-08-19,1,70,10,700
82,124,quaker oats,2024-07-11,12,212,4,848
93,124,pasta,2024-08-20,11,15,9,135
40,123,refined oil,2024-04-10,8,110,1,110
25,124,Rice,2024-07-01,10,70,3,210
131,124,quaker oats,2024-03-06,10,212,8,1696
47,123,maida,2024-07-12,9,20,8,160
5,122,refined oil,2024-06-08,6,110,3,330
97,121,besan,2024-07-08,1,52,1,52
163,124,pasta,2024-05-24,10,15,8,120
27,121,clinic plus,2024-08-20,1,1.5,5,7.5
143,122,sugar,2024-04-12,5,50,6,300
93,123,refined oil,2024-08-12,9,110,2,220
124,122,meggi,2024-07-21,6,12,1,12
163,124,Rice,2024-08-20,10,70,1,70
194,123,dantkanti,2024-05-04,8,100,2,200
90,124,Rice,2024-03-23,11,70,1,70
154,123,sugar,2024-06-03,9,50,9,450
103,124,maida,2024-07-16,11,20,1,20
100,124,meggi,2024-07-03,10,12,4,48
15,122,Rice,2024-04-05,4,70,10,700
105,123,clinic plus,2024-07-18,7,1.5,4,6.0
102,124,clinic plus,2024-03-08,12,1.5,4,6.0
153,121,nutrella,2024-03-09,2,40,10,400
51,123,sugar,2024-04-04,7,50,9,450
62,122,besan,2024-04-26,4,52,5,260
182,122,sugar,2024-07-25,6,50,1,50
179,124,maida,2024-08-01,11,20,3,60
134,123,atta,2024-08-12,9,60,8,480
8,123,quaker oats,2024-08-15,8,212,5,1060
122,123,meggi,2024-05-18,8,12,3,36
60,123,maida,2024-07-05,7,20,1,20
58,124,refined oil,2024-07-31,10,110,4,440
131,122,pasta,2024-08-11,4,15,7,105
14,122,clinic plus,2024-04-10,4,1.5,10,15.0
19,121,clinic plus,2024-08-10,1,1.5,5,7.5
45,124,besan,2024-03-06,11,52,8,416
171,121,maida,2024-08-09,2,20,4,80
112,124,clinic plus,2024-05-14,11,1.5,7,10.5
85,124,nutrella,2024-04-09,11,40,10,400
127,121,pasta,2024-04-11,3,15,9,135
151,124,atta,2024-08-13,12,60,6,360
11,121,refined oil,2024-07-07,1,110,7,770
53,121,maida,2024-05-22,1,20,9,180
46,121,pasta,2024-07-09,2,15,1,15
64,123,dantkanti,2024-05-15,9,100,10,1000
32,122,besan,2024-07-25,6,52,5,260
15,121,clinic plus,2024-06-26,1,1.5,7,10.5
166,121,quaker oats,2024-05-07,2,212,9,1908
34,124,pasta,2024-03-17,10,15,1,15
70,123,nutrella,2024-04-15,7,40,2,80
20,121,sugar,2024-05-08,3,50,1,50
188,121,besan,2024-06-18,2,52,5,260
155,122,meggi,2024-08-13,6,12,4,48
196,124,nutrella,2024-03-15,10,40,4,160
132,124,meggi,2024-08-19,11,12,3,36
122,121,pasta,2024-06-02,2,15,4,60
105,122,meggi,2024-08-20,4,12,2,24
193,122,dantkanti,2024-07-28,6,100,2,200
54,124,Rice,2024-03-06,12,70,7,490
19,122,atta,2024-05-07,6,60,7,420
1,124,clinic plus,2024-07-28,10,1.5,2,3.0
102,121,meggi,2024-08-07,1,12,3,36
36,124,refined oil,2024-07-09,12,110,4,440
9,124,Rice,2024-08-07,10,70,7,490
95,122,atta,2024-04-08,6,60,8,480
149,123,maida,2024-03-16,7,20,7,140
153,121,meggi,2024-04-12,2,12,1,12
48,122,sugar,2024-03-14,4,50,5,250
32,121,refined oil,2024-05-21,2,110,1,110
182,123,refined oil,2024-06-19,9,110,3,330
154,122,Rice,2024-05-07,5,70,5,350
173,123,pasta,2024-08-05,9,15,5,75
117,124,Rice,2024-03-29,12,70,6,420
43,122,Rice,2024-03-08,6,70,6,420
87,123,refined oil,2024-07-13,8,110,8,880
9,122,pasta,2024-06-14,5,15,6,90
77,123,Rice,2024-05-05,7,70,2,140
63,123,maida,2024-06-27,9,20,5,100
22,121,clinic plus,2024-04-26,1,1.5,6,9.0
134,123,Rice,2024-05-11,7,70,2,140
64,121,nutrella,2024-06-23,3,40,2,80
24,123,quaker oats,2024-08-16,8,212,9,1908
162,121,pasta,2024-07-02,2,15,1,15
198,123,dantkanti,2024-05-07,8,100,2,200
150,123,Rice,2024-05-25,8,70,9,630
97,122,refined oil,2024-07-18,4,110,2,220
47,121,meggi,2024-07-06,2,12,1,12
140,121,atta,2024-05-25,2,60,9,540
135,123,Rice,2024-06-03,9,70,10,700
177,123,besan,2024-06-14,8,52,8,416
160,123,Rice,2024-04-15,7,70,9,630
198,121,nutrella,2024-03-22,1,40,2,80
75,123,atta,2024-07-31,8,60,1,60
115,124,besan,2024-04-08,10,52,7,364
101,122,Rice,2024-05-28,4,70,10,700
123,124,clinic plus,2024-03-28,12,1.5,1,1.5
51,121,atta,2024-08-07,1,60,5,300
147,124,clinic plus,2024-07-06,12,1.5,2,3.0
142,124,pasta,2024-05-06,10,15,2,30
131,121,pasta,2024-06-17,1,15,7,105
22,123,clinic plus,2024-08-13,7,1.5,2,3.0
38,122,quaker oats,2024-07-28,5,212,3,636
48,124,Rice,2024-03-18,12,70,1,70
59,121,dantkanti,2024-04-17,2,100,10,1000
143,122,meggi,2024-07-18,5,12,5,60
136,122,meggi,2024-05-29,4,12,1,12
194,121,clinic plus,2024-03-14,1,1.5,9,13.5
125,124,refined oil,2024-07-19,11,110,3,330
85,123,meggi,2024-05-21,7,12,9,108
119,123,quaker oats,2024-03-29,9,212,4,848
172,121,dantkanti,2024-07-08,1,100,7,700
140,122,sugar,2024-06-20,6,50,5,250
22,123,clinic plus,2024-05-18,8,1.5,6,9.0
85,122,dantkanti,2024-05-14,5,100,8,800
43,124,clinic plus,2024-07-13,11,1.5,7,10.5
123,124,refined oil,2024-03-20,10,110,7,770
74,123,pasta,2024-06-20,7,15,4,60
99,124,Rice,2024-04-11,10,70,5,350
143,124,atta,2024-07-02,10,60,4,240
189,123,sugar,2024-06-23,7,50,5,250
18,123,refined oil,2024-03-23,7,110,10,1100
38,124,meggi,2024-05-31,11,12,10,120
153,124,pasta,2024-04-17,12,15,5,75
101,121,sugar,2024-04-29,3,50,7,350
1,124,besan,2024-06-27,11,52,4,208
72,124,pasta,2024-08-07,12,15,4,60
80,123,maida,2024-03-18,9,20,9,180
55,122,quaker oats,2024-03-10,5,212,2,424
45,121,pasta,2024-06-02,3,15,1,15
125,121,meggi,2024-08-02,1,12,3,36
2,121,dantkanti,2024-05-16,3,100,2,200
109,121,refined oil,2024-03-11,3,110,9,990
174,123,sugar,2024-07-06,9,50,6,300
71,121,atta,2024-04-21,1,60,4,240
16,123,refined oil,2024-07-01,8,110,1,110
190,124,refined oil,2024-05-28,12,110,7,770
80,122,nutrella,2024-03-29,6,40,8,320
60,124,refined oil,2024-07-16,12,110,10,1100
48,121,refined oil,2024-04-02,3,110,5,550
145,121,meggi,2024-04-13,2,12,6,72
33,121,sugar,2024-07-24,3,50,4,200
21,121,Rice,2024-05-15,1,70,7,490
188,124,meggi,2024-05-19,12,12,7,84
84,124,nutrella,2024-03-07,11,40,4,160
180,124,sugar,2024-06-14,12,50,9,450
61,121,maida,2024-04-11,1,20,5,100
75,121,meggi,2024-07-22,2,12,5,60
102,122,atta,2024-07-23,4,60,2,120
39,123,atta,2024-03-20,8,60,8,480
11,124,pasta,2024-03-28,11,15,1,15
33,124,maida,2024-07-20,12,20,7,140
172,121,maida,2024-07-15,2,20,7,140
160,122,pasta,2024-06-07,6,15,7,105
170,121,sugar,2024-07-21,2,50,2,100
120,122,sugar,2024-05-11,6,50,8,400
46,124,sugar,2024-04-29,10,50,4,200
155,122,dantkanti,2024-08-17,6,100,10,1000
49,124,pasta,2024-07-26,10,15,9,135
107,122,quaker oats,2024-06-08,6,212,4,848
38,121,meggi,2024-06-20,3,12,9,108
112,123,atta,2024-07-08,7,60,1,60
104,122,maida,2024-04-08,4,20,7,140
70,124,meggi,2024-06-01,11,12,6,72
84,123,Rice,2024-08-14,9,70,4,280
187,123,meggi,2024-08-12,9,12,3,36
165,122,meggi,2024-07-22,6,12,1,12
148,121,meggi,2024-05-07,2,12,8,96
88,124,maida,2024-05-01,12,20,3,60
87,121,nutrella,2024-03-27,1,40,6,240
192,123,refined oil,2024-05-24,7,110,8,880
172,123,clinic plus,2024-08-04,7,1.5,10,15.0
39,122,nutrella,2024-05-12,6,40,5,200
114,121,pasta,2024-04-03,1,15,4,60
176,124,Rice,2024-06-19,11,70,8,560
32,123,nutrella,2024-08-16,9,40,7,280
162,122,sugar,2024-04-09,4,50,1,50
187,124,Rice,2024-03-08,12,70,8,560
174,121,maida,2024-07-10,3,20,8,160
110,123,atta,2024-03-07,8,60,5,300
133,124,sugar,2024-05-15,12,50,5,250
12,122,sugar,2024-08-13,4,50,4,200
80,121,besan,2024-06-02,2,52,6,312
33,121,atta,2024-04-08,1,60,6,360
162,123,sugar,2024-06-24,8,50,1,50
173,122,sugar,2024-07-16,5,50,2,100
94,122,Rice,2024-05-14,5,70,6,420
32,122,Rice,2024-05-07,6,70,2,140
169,123,clinic plus,2024-08-14,9,1.5,4,6.0
195,122,maida,2024-06-13,5,20,7,140
63,123,nutrella,2024-05-11,7,40,10,400
34,121,dantkanti,2024-05-22,1,100,3,300
107,121,Rice,2024-07-20,1,70,6,420
198,122,pasta,2024-07-16,6,15,6,90
98,122,nutrella,2024-03-20,5,40,3,120
121,123,Rice,2024-03-20,8,70,10,700
125,121,clinic plus,2024-07-08,1,1.5,9,13.5
43,121,nutrella,2024-04-19,1,40,9,360
172,122,quaker oats,2024-03-09,5,212,9,1908
48,124,besan,2024-06-06,11,52,7,364
151,123,pasta,2024-05-23,8,15,7,105
153,121,quaker oats,2024-05-29,2,212,2,424
110,123,nutrella,2024-03-28,7,40,5,200
194,123,maida,2024-04-23,7,20,4,80
58,122,atta,2024-07-10,4,60,2,120
79,122,besan,2024-05-17,6,52,10,520
189,122,refined oil,2024-06-27,5,110,7,770
31,121,dantkanti,2024-05-05,1,100,10,1000
48,123,dantkanti,2024-04-14,9,100,1,100
150,123,dantkanti,2024-06-21,7,100,2,200
182,124,refined oil,2024-07-22,10,110,3,330
80,122,Rice,2024-03-29,6,70,8,560
63,122,pasta,2024-06-28,6,15,10,150
79,124,dantkanti,2024-06-09,10,100,4,400
83,121,quaker oats,2024-05-15,2,212,3,636
127,121,refined oil,2024-04-02,2,110,6,660
132,121,pasta,2024-03-28,2,15,7,105
144,122,pasta,2024-04-14,6,15,10,150
28,124,meggi,2024-05-17,12,12,7,84
140,124,besan,2024-06-10,10,52,7,364
119,121,clinic plus,2024-07-21,2,1.5,3,4.5
176,123,besan,2024-03-17,9,52,8,416
99,121,pasta,2024-04-28,3,15,7,105
171,124,maida,2024-04-04,12,20,6,120
101,124,maida,2024-07-27,10,20,1,20
104,122,Rice,2024-05-03,6,70,6,420
2,122,meggi,2024-05-07,5,12,9,108
48,123,dantkanti,2024-07-18,8,100,8,800
84,123,clinic plus,2024-08-19,8,1.5,8,12.0
61,122,Rice,2024-03-29,5,70,7,490
186,124,atta,2024-07-13,12,60,5,300
78,122,Rice,2024-08-04,4,70,4,280
131,124,refined oil,2024-04-08,12,110,4,440
58,124,Rice,2024-07-07,10,70,10,700
102,124,atta,2024-03-29,11,60,6,360
97,122,clinic plus,2024-04-04,5,1.5,3,4.5
26,121,sugar,2024-06-23,3,50,1,50
74,121,pasta,2024-06-23,1,15,7,105
134,123,maida,2024-07-18,7,20,3,60
182,124,Rice,2024-04-02,11,70,10,700
47,122,sugar,2024-07-07,6,50,2,100
17,124,meggi,2024-05-08,10,12,10,120
149,121,Rice,2024-05-01,3,70,3,210
81,121,refined oil,2024-06-07,2,110,8,880
190,121,nutrella,2024-03-25,3,40,2,80
199,124,besan,2024-03-31,10,52,1,52
146,122,refined oil,2024-07-01,6,110,3,330
92,124,dantkanti,2024-05-11,10,100,5,500
134,122,atta,2024-03-23,4,60,9,540
196,123,pasta,2024-03-12,9,15,6,90
141,121,dantkanti,2024-07-11,2,100,7,700
122,123,Rice,2024-04-01,7,70,9,630
128,123,nutrella,2024-04-23,7,40,7,280
64,124,Rice,2024-06-02,11,70,4,280
180,122,besan,2024-06-05,6,52,9,468
68,123,refined oil,2024-04-02,9,110,7,770
163,122,sugar,2024-07-08,6,50,9,450
163,124,refined oil,2024-06-20,10,110,2,220
92,122,pasta,2024-05-19,4,15,5,75
108,122,refined oil,2024-06-04,4,110,1,110
25,121,besan,2024-06-27,3,52,8,416
67,121,nutrella,2024-04-11,2,40,8,320
15,123,dantkanti,2024-06-10,7,100,6,600
88,124,atta,2024-05-26,10,60,2,120
15,122,atta,2024-03-12,4,60,9,540
190,123,atta,2024-04-28,9,60,8,480
2,121,refined oil,2024-05-26,1,110,6,660
100,123,refined oil,2024-03-25,7,110,6,660
122,122,pasta,2024-07-13,5,15,10,150
128,123,sugar,2024-05-17,8,50,9,450
106,123,quaker oats,2024-04-28,9,212,6,1272
36,123,refined oil,2024-05-09,9,110,9,990
76,121,besan,2024-06-27,2,52,7,364
169,124,clinic plus,2024-07-08,12,1.5,8,12.0
57,122,maida,2024-06-11,4,20,7,140
53,121,pasta,2024-07-06,3,15,3,45
54,121,meggi,2024-06-03,1,12,1,12
187,122,besan,2024-03-29,4,52,3,156
50,123,quaker oats,2024-04-10,7,212,2,424
11,122,quaker oats,2024-03-18,6,212,6,1272
163,122,quaker oats,2024-05-11,5,212,3,636
21,122,besan,2024-08-04,5,52,6,312
51,123,sugar,2024-05-15,7,50,2,100
3,121,meggi,2024-03-08,1,12,6,72
144,121,clinic plus,2024-08-04,1,1.5,5,7.5
57,124,dantkanti,2024-06-25,12,100,7,700
127,124,atta,2024-07-05,10,60,1,60
10,123,nutrella,2024-03-03,9,40,7,280
179,122,pasta,2024-05-14,6,15,7,105
196,122,refined oil,2024-07-19,6,110,6,660
68,121,pasta,2024-05-04,3,15,5,75
17,122,atta,2024-07-30,4,60,5,300
97,124,quaker oats,2024-04-14,10,212,5,1060
49,123,meggi,2024-05-12,9,12,3,36
74,124,refined oil,2024-07-28,10,110,10,1100
175,124,refined oil,2024-06-19,12,110,9,990
43,122,pasta,2024-05-13,5,15,6,90
197,122,maida,2024-04-24,5,20,6,120
64,123,besan,2024-08-06,8,52,8,416
122,121,dantkanti,2024-03-27,3,100,3,300
67,122,sugar,2024-08-07,4,50,8,400
179,124,dantkanti,2024-04-13,11,100,10,1000
80,123,atta,2024-06-02,7,60,9,540
199,121,refined oil,2024-07-27,1,110,7,770
128,124,clinic plus,2024-05-25,12,1.5,10,15.0
182,121,quaker oats,2024-04-21,3,212,9,1908
152,121,pasta,2024-05-16,2,15,10,150
73,122,Rice,2024-03-05,6,70,1,70
101,123,meggi,2024-07-01,8,12,1,12
171,123,clinic plus,2024-07-16,9,1.5,1,1.5
125,124,Rice,2024-03-21,12,70,6,420
195,121,pasta,2024-05-19,1,15,7,105
33,124,besan,2024-05-22,12,52,1,52
181,123,maida,2024-08-02,8,20,10,200
100,121,dantkanti,2024-03-15,3,100,6,600
43,121,quaker oats,2024-06-08,2,212,6,1272
181,123,clinic plus,2024-05-17,9,1.5,6,9.0
83,121,Rice,2024-05-24,2,70,9,630
128,124,besan,2024-05-07,11,52,7,364
141,124,atta,2024-06-02,12,60,9,540
163,124,meggi,2024-07-29,11,12,8,96
47,122,quaker oats,2024-03-09,4,212,3,636
186,121,sugar,2024-07-30,1,50,10,500
1,122,quaker oats,2024-05-09,5,212,8,1696
187,124,clinic plus,2024-05-11,10,1.5,7,10.5
152,121,clinic plus,2024-06-07,3,1.5,9,13.5
183,122,refined oil,2024-06-22,6,110,10,1100
24,121,sugar,2024-07-08,3,50,3,150
124,123,refined oil,2024-06-12,9,110,4,440
165,124,atta,2024-04-26,11,60,9,540
52,124,refined oil,2024-03-24,10,110,5,550
181,124,besan,2024-08-20,11,52,4,208
95,124,nutrella,2024-04-24,11,40,5,200
76,121,meggi,2024-03-24,1,12,6,72
3,123,nutrella,2024-03-14,7,40,4,160
133,124,quaker oats,2024-03-09,11,212,3,636
190,122,meggi,2024-08-07,4,12,1,12
11,123,atta,2024-05-02,9,60,10,600
149,121,maida,2024-03-31,2,20,3,60
159,124,meggi,2024-04-15,10,12,7,84
192,121,refined oil,2024-08-20,3,110,2,220
100,122,pasta,2024-05-15,4,15,2,30
56,123,clinic plus,2024-06-08,8,1.5,3,4.5
154,121,dantkanti,2024-07-16,2,100,10,1000
56,122,Rice,2024-05-30,5,70,6,420
196,123,clinic plus,2024-06-23,9,1.5,9,13.5
104,124,maida,2024-06-12,10,20,1,20
89,122,dantkanti,2024-03-31,4,100,5,500
199,124,refined oil,2024-06-20,10,110,2,220
39,121,nutrella,2024-04-20,3,40,4,160
138,123,maida,2024-06-06,9,20,2,40
116,123,Rice,2024-05-15,7,70,7,490
131,123,dantkanti,2024-05-18,8,100,8,800
198,123,dantkanti,2024-07-17,7,100,8,800
85,123,atta,2024-04-04,8,60,6,360
12,122,nutrella,2024-08-01,6,40,9,360
166,124,quaker oats,2024-04-28,10,212,9,1908
143,124,clinic plus,2024-07-10,11,1.5,9,13.5
81,122,atta,2024-05-07,5,60,6,360
4,121,Rice,2024-06-09,1,70,9,630
161,122,sugar,2024-08-05,4,50,8,400
38,123,quaker oats,2024-08-13,9,212,3,636
199,123,maida,2024-08-16,9,20,3,60
28,124,nutrella,2024-03-26,12,40,4,160
164,122,maida,2024-04-01,5,20,10,200
129,123,besan,2024-03-25,8,52,3,156
70,123,besan,2024-06-17,7,52,3,156
18,121,dantkanti,2024-07-20,1,100,2,200
22,122,meggi,2024-03-15,4,12,3,36
15,122,pasta,2024-08-06,5,15,9,135
20,123,sugar,2024-05-19,8,50,8,400
137,123,refined oil,2024-04-15,7,110,1,110
184,122,refined oil,2024-07-19,4,110,9,990
22,124,clinic plus,2024-08-05,10,1.5,1,1.5
193,121,clinic plus,2024-07-16,3,1.5,6,9.0
96,123,maida,2024-08-14,9,20,2,40
99,124,clinic plus,2024-03-03,11,1.5,3,4.5
193,123,refined oil,2024-08-01,7,110,3,330
149,121,meggi,2024-03-11,3,12,7,84
92,123,dantkanti,2024-05-26,8,100,8,800
116,121,maida,2024-03-25,2,20,3,60
117,123,sugar,2024-04-23,8,50,7,350
191,123,Rice,2024-07-13,8,70,2,140
67,122,atta,2024-06-29,4,60,5,300
118,121,refined oil,2024-05-09,3,110,3,330
9,121,pasta,2024-06-29,2,15,4,60
85,124,Rice,2024-06-05,11,70,9,630
78,123,refined oil,2024-08-19,8,110,2,220
8,122,refined oil,2024-08-19,4,110,4,440
171,124,clinic plus,2024-07-24,10,1.5,4,6.0
85,121,meggi,2024-06-16,3,12,2,24
56,124,atta,2024-06-18,11,60,9,540
73,123,meggi,2024-07-22,9,12,3,36
17,124,dantkanti,2024-06-03,12,100,9,900
82,122,meggi,2024-03-13,4,12,6,72
78,123,atta,2024-06-21,8,60,4,240
175,121,atta,2024-06-24,3,60,4,240
163,121,quaker oats,2024-05-26,3,212,4,848
122,121,quaker oats,2024-08-19,3,212,6,1272
107,122,Rice,2024-08-01,5,70,9,630
89,124,atta,2024-04-24,10,60,4,240
80,123,sugar,2024-03-10,9,50,10,500
71,123,nutrella,2024-03-19,7,40,6,240
6,124,clinic plus,2024-03-26,12,1.5,1,1.5
186,121,sugar,2024-07-20,2,50,6,300
42,123,atta,2024-07-28,7,60,10,600
143,123,sugar,2024-07-11,7,50,9,450
71,121,nutrella,2024-06-07,2,40,7,280
157,122,besan,2024-05-01,4,52,9,468
56,124,refined oil,2024-04-04,11,110,4,440
153,121,besan,2024-05-30,1,52,1,52
23,123,maida,2024-04-30,9,20,9,180
178,122,nutrella,2024-05-05,6,40,7,280
134,123,Rice,2024-03-09,9,70,4,280
157,121,clinic plus,2024-05-26,3,1.5,4,6.0
86,123,meggi,2024-05-21,9,12,1,12
199,122,meggi,2024-05-15,4,12,2,24
74,124,pasta,2024-03-18,12,15,10,150
20,124,pasta,2024-05-15,12,15,4,60
53,123,sugar,2024-04-13,8,50,3,150
66,121,atta,2024-06-12,1,60,2,120
22,123,dantkanti,2024-03-24,8,100,5,500
27,121,meggi,2024-08-19,1,12,1,12
97,124,dantkanti,2024-05-01,10,100,3,300
69,123,sugar,2024-08-10,8,50,9,450
81,121,atta,2024-08-06,3,60,10,600
107,123,maida,2024-05-30,9,20,5,100
87,121,nutrella,2024-06-17,1,40,5,200
157,123,dantkanti,2024-06-28,9,100,1,100
63,122,quaker oats,2024-08-09,4,212,9,1908
30,121,refined oil,2024-04-06,2,110,1,110
65,123,clinic plus,2024-08-15,7,1.5,4,6.0
198,121,sugar,2024-08-02,2,50,6,300
109,121,clinic plus,2024-03-23,1,1.5,7,10.5
137,123,pasta,2024-05-27,8,15,1,15
20,121,Rice,2024-05-17,1,70,8,560
107,124,sugar,2024-06-25,12,50,8,400
101,122,nutrella,2024-03-21,6,40,4,160
89,122,refined oil,2024-03-14,5,110,6,660
44,121,quaker oats,2024-03-09,1,212,10,2120
113,124,sugar,2024-05-30,10,50,4,200
93,122,clinic plus,2024-04-22,5,1.5,10,15.0
3,121,maida,2024-06-10,3,20,5,100
44,121,maida,2024-07-09,1,20,8,160
81,122,refined oil,2024-07-11,5,110,1,110
102,121,dantkanti,2024-07-30,3,100,10,1000
97,123,besan,2024-03-05,9,52,2,104
64,122,besan,2024-08-10,4,52,4,208
89,121,besan,2024-07-16,3,52,3,156
19,121,atta,2024-07-09,1,60,10,600
153,121,dantkanti,2024-05-26,1,100,10,1000
117,123,quaker oats,2024-05-30,7,212,6,1272
147,122,sugar,2024-06-23,4,50,2,100
129,124,dantkanti,2024-03-31,10,100,4,400
72,124,refined oil,2024-04-17,11,110,9,990
166,124,dantkanti,2024-08-20,11,100,9,900
63,121,besan,2024-06-18,1,52,7,364
89,124,nutrella,2024-05-05,11,40,5,200
158,124,meggi,2024-04-03,10,12,8,96
141,121,atta,2024-04-22,3,60,1,60
17,124,clinic plus,2024-05-10,11,1.5,3,4.5
174,121,quaker oats,2024-05-10,3,212,4,848
20,124,atta,2024-08-11,12,60,1,60
178,122,clinic plus,2024-03-30,5,1.5,10,15.0
68,123,pasta,2024-07-26,7,15,6,90
16,123,sugar,2024-03-07,9,50,4,200
11,122,refined oil,2024-06-21,6,110,4,440
